timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729936897698,7712,HTTP Request-1,200,OK,Thread Group 1-73,text,true,,272286,141,37,37,https://www.trendyol.com/butik/liste/11/kozmetik,1205,0,286
1729936897709,7748,HTTP Request,200,OK,Thread Group 1-95,text,true,,273495,282,36,36,https://www.trendyol.com/butik/liste/11/kozmetik,261,0,57
1729936897709,261,HTTP Request-0,301,Moved Permanently,Thread Group 1-95,text,true,,1209,141,36,36,http://www.trendyol.com/butik/liste/11/kozmetik,261,0,57
1729936897971,7486,HTTP Request-1,200,OK,Thread Group 1-95,text,true,,272286,141,36,36,https://www.trendyol.com/butik/liste/11/kozmetik,4131,0,338
1729936897338,8174,HTTP Request,200,OK,Thread Group 1-63,text,true,,273472,282,35,35,https://www.trendyol.com/butik/liste/11/kozmetik,211,0,102
1729936897338,211,HTTP Request-0,301,Moved Permanently,Thread Group 1-63,text,true,,1211,141,35,35,http://www.trendyol.com/butik/liste/11/kozmetik,211,0,102
1729936897549,7963,HTTP Request-1,200,OK,Thread Group 1-63,text,true,,272261,141,35,35,https://www.trendyol.com/butik/liste/11/kozmetik,1195,0,384
1729936897161,8352,HTTP Request,200,OK,Thread Group 1-44,text,true,,273479,282,34,34,https://www.trendyol.com/butik/liste/11/kozmetik,168,0,56
1729936897161,168,HTTP Request-0,301,Moved Permanently,Thread Group 1-44,text,true,,1209,141,34,34,http://www.trendyol.com/butik/liste/11/kozmetik,168,0,56
1729936897330,8183,HTTP Request-1,200,OK,Thread Group 1-44,text,true,,272270,141,34,34,https://www.trendyol.com/butik/liste/11/kozmetik,1165,0,578
1729936897584,8003,HTTP Request,200,OK,Thread Group 1-79,text,true,,273486,282,33,33,https://www.trendyol.com/butik/liste/11/kozmetik,231,0,140
1729936897584,231,HTTP Request-0,301,Moved Permanently,Thread Group 1-79,text,true,,1211,141,33,33,http://www.trendyol.com/butik/liste/11/kozmetik,231,0,140
1729936897815,7772,HTTP Request-1,200,OK,Thread Group 1-79,text,true,,272275,141,33,33,https://www.trendyol.com/butik/liste/11/kozmetik,1411,0,256
1729936897744,7860,HTTP Request,200,OK,Thread Group 1-96,text,true,,273500,282,32,32,https://www.trendyol.com/butik/liste/11/kozmetik,274,0,179
1729936897744,274,HTTP Request-0,301,Moved Permanently,Thread Group 1-96,text,true,,1211,141,32,32,http://www.trendyol.com/butik/liste/11/kozmetik,274,0,179
1729936898019,7585,HTTP Request-1,200,OK,Thread Group 1-96,text,true,,272289,141,32,32,https://www.trendyol.com/butik/liste/11/kozmetik,6169,0,1239
